ID,Label,IsTerminal,URL
terminal_Gokul_Suresh_Radhika_Nair_mother,Radhika Nair (mother),True,
terminal_Aranmula_Ponnamma_Kochu_Krishna_Pillai,Kochu Krishna Pillai,True,
terminal_Aranmula_Ponnamma_RajammaRajashekharan,RajammaRajashekharan,True,
List_of_Hindi_film_clans#Roy_Kapur—Balan_family,Roy Kapur family,False,
Atul_Agnihotri,Atul Agnihotri,False,
Alizeh_Agnihotri,Alizeh Agnihotri,False,
List_of_Hindi_film_clans#Khan_family_(of_Salim_Khan),Khan family,False,
terminal_Daboo_Malik_Jyothi_Malik,Jyothi Malik,True,
Sardar_Malik,Sardar Malik,False,
terminal_Armaan_Malik_Aashna_Shroff_m_2025,Aashna Shroff​(m.2025)​,True,
terminal_Vineeth_Priscilla_Menon_m_2004,Priscilla Menon​(m.2004)​,True,
Jayaram,Jayaram,False,
Kalidas_Jayaram,Kalidas Jayaram,False,
terminal_Sohaila_Kapur_Anirudh_Limaye_divorced,Anirudh Limaye​(divorced)​,True,
terminal_Sohaila_Kapur_Anil_Charnalia_died_1999,Anil Charnalia​(died; 1999)​,True,
List_of_Hindi_film_families#Anand-Sahni_family,Anand-Sahni family,False,
terminal_Purab_Kohli_Lucy_Payton_m_2016,Lucy Payton (m. 2016),True,
Vishal_Anand,Vishal Anand,False,
Siddharth_Koirala,Siddharth Koirala,False,
terminal_Parikshit_Sahni_Aruna_Kapoor_died,Aruna Kapoor (died),True,
terminal_Parikshit_Sahni_Dr_Nandini_Sahni,Dr. Nandini Sahni,True,
List_of_South_Indian_film_families#Kamal_Haasan_family,Haasan family,False,
List_of_Indian_film_families#Haasan_family,Haasan family,False,
terminal_R._D._Burman_Rita_Patel_m_1966_div_1971,Rita Patel​​(m.1966;div.1971)​,True,
terminal_Varsha_Bhosle_Hemant_Kenkre_before_1998,Hemant Kenkre​(before 1998)​,True,
Chamiyan_Bai,Chamiyan Bai,False,
Arya_(actor),Arya,False,
Sumeet_Saigal,Sumeet Saigal,False,
terminal_Sayyeshaa_Shaheen_Banu_mother,Shaheen Banu (mother),True,
Sathya_(Tamil_actor),Sathya,False,
Farah_(actress),Farah,False,
Tushar_Kapoor,Tushar Kapoor,False,
Pragya_Yadav,Pragya Yadav,False,
Sudhir_Mishra,Sudhir Mishra,False,
Radha_Saluja,Radha Saluja,False,
terminal_Ramanand_Sagar_Leelavati_Sagar,Leelavati Sagar,True,
terminal_Vikram_Chandra_(novelist)_Melanie_Abrams_divorced,Melanie Abrams (divorced),True,
terminal_Pooja_Bedi_Farhan_Ebrahim_Furniturewala_m_1994_div_2003,Farhan Ebrahim Furniturewala​​(m.1994;div.2003)​,True,
terminal_Freda_Bedi_Baba_Pyare_Lal_Bedi_m_1933,Baba Pyare Lal Bedi​(m.1933)​,True,
List_of_Hindi_film_families#Bedi_family_(of_Kabir_Bedi),Bedi family,False,
terminal_Amrita_Arora_Shakeel_Ladak_m_2009,Shakeel Ladak​(m.2009)​,True,
terminal_Riya_Sen_Shivam_Tewari_m_2017,Shivam Tewari​(m.2017)​,True,
Sonam_(actress),Sonam,False,
terminal_Madan_Puri_Ramesh_Puri_Son_Hindi_movie_Director,Ramesh Puri  ( Son ) Hindi movie Director,True,
terminal_Aryan_Khan_Suhana_Khan_sister,Suhana Khan (sister),True,
Ravi_Raghavendra,Ravi Raghavendra,False,
Y._G._Mahendran,Y. G. Mahendran,False,
Anirudh_Ravichander,Anirudh Ravichander,False,
Dhanush,Dhanush,False,
terminal_Soundarya_Rajinikanth_Ashwin_Ramkumar_m_2010_div_2017,Ashwin Ramkumar​​(m.2010;div.2017)​,True,
terminal_Soundarya_Rajinikanth_Vishagan_Vanangamudi_m_2019,Vishagan Vanangamudi​​(m.2019)​,True,
Suchitra_Mohanlal,Suchitra Mohanlal,False,
Vismaya_Mohanlal,Vismaya Mohanlal,False,
List_of_South_Indian_film_families#Mohanlal-Balaji_family,Mohanlal-Balaji family,False,
terminal_K._Balaji_Anandavalli_died_1996,Anandavalli​(died 1996)​,True,
T._Rangachari,T. Rangachari,False,
Rajalakshmi_Parthasarathy,Yecha Gunja Rajalakshmi,False,
Y._G._Mahendra,Y. G. Mahendra,False,
terminal_Suresh_Balaje_Usha_Suresh,Usha Suresh,True,
terminal_B._Unnikrishnan_Rajeswari_Menon,Rajeswari Menon,True,
terminal_Rakhee_Tandon_(actress)_Rajiv_Tandon_m_2004_div_2010,Rajiv Tandon​​(m.2004;div.2010)​,True,
terminal_Mac_Mohan_Minny_Makijany_m_1986,Minny Makijany​(m.1986)​,True,
terminal_Sidi_Ibrahim_Muhammad_Yakut_Khan_III_Abdul_Kadir_Khan,Abdul Kadir Khan,True,
terminal_Zubeida_Maharaj_Narsingir_Dhanrajgir_Gyan_Bahadur,Maharaj Narsingir Dhanrajgir Gyan Bahadur,True,
terminal_Sultana_(actress)_Seth_Razzaq_husband,Seth Razzaq (husband),True,
Waqar_Hasan,Waqar Hasan,False,
Pervez_Sajjad,Pervez Sajjad,False,
terminal_Rinke_Khanna_Samir_Saran_m_2003,Samir Saran​(m.2003)​,True,
Nanji_Kalidas_Mehta,Nanji Kalidas Mehta,False,
Shekhar_Mehta,Shekhar Mehta,False,
Aditi_Rao_Hydari,Aditi Rao Hydari,False,
terminal_Tahir_Hussain_Zeenat_Hussain_m_1964,Zeenat Hussain​(m.1964)​,True,
terminal_Shanavas_(actor)_Ayisha,Ayisha,True,
terminal_Shanavas_(actor)_Ajith_Khan_Shameer_Khan,"Ajith Khan, Shameer
Khan",True,
terminal_Shanavas_(actor)_Habeeba_Beevi,Habeeba Beevi,True,
terminal_Prem_Nawas_Sulochana,Sulochana,True,
terminal_Prem_Nawas_Prem_Kishore,Prem Kishore,True,
Shanawas,Shanawa,False,
terminal_Nitin_Mukesh_Nishi_Mukesh_Mathur,Nishi Mukesh Mathur,True,
Mukesh_(singer),Mukesh,False,
Mehmood_Ali,Mehmood Ali,False,
Minoo_Mumtaz,Minoo Mumtaz,False,
terminal_Kabir_Bedi_Susan_Humphreys_m_1980_div_1990,Susan Humphreys​​(m.1980;div.1990)​,True,
terminal_Kabir_Bedi_Parveen_Dusanj_m_2016,Parveen Dusanj​(m.2016)​,True,
terminal_Mohammad_Azharuddin_Naureen_m_1987_div_1996,Naureen​​(m.1987;div.1996)​,True,
terminal_Mohammad_Azharuddin_Shannon_Marie_m_2017,Shannon Marie​(m.2017)​,True,
Mohammad_Asaduddin,Mohammad Asaduddin,False,
Sathaar,Sathaar,False,
Krish_J._Sathaar,Krish J. Sathaar,False,
terminal_Jayabharathi_Shivasankaran_Pillai,Shivasankaran Pillai,True,
terminal_Jayabharathi_Sharada,Sharada,True,
terminal_Salim_Khan_Salma_Khan_Sushila_Charak_m_1964,Salma Khan (Sushila Charak)​​(m.1964)​,True,
terminal_Sohail_Khan_Seema_Sajdeh_m_1998_div_2022,Seema Sajdeh​​(m.1998;div.2022)​,True,
Rajesh_Roshan,Rajesh Roshan,False,
List_of_Hindi_film_clans#Roshan_family,Roshan family,False,
Mithun_Chakraborty,Mithun Chakraborty,False,
Mahaakshay_Chakraborty,Mahaakshay,False,
Ushmey_Chakraborty,Ushmey,False,
Hemlata_(singer),Hemlata,False,
Dayanand_Bandodkar,Dayanand Bandodkar,False,
Shashikala_Kakodkar,Shashikala Kakodkar,False,
terminal_Amit_Kumar_Reema_Ganguly,Reema Ganguly,True,
terminal_Chanchal_(actress)_S_K_Prabhakar_died_Ibrahim,S. K. Prabhakar (died)Ibrahim,True,
terminal_G._Venkateswaran_Sujatha,Sujatha,True,
terminal_Charuhasan_Komalam_m_1953,Komalam​(m.1953)​,True,
terminal_Kamal_Haasan_Srinivasan_father,Srinivasan (father),True,
terminal_Kamal_Haasan_Rajalakshmi_mother,Rajalakshmi (mother),True,
Dhirendranath_Datta,Dhirendranath Datta,False,
Ritwik_Kumar_Ghatak,Ritwik Kumar Ghatak,False,
terminal_Manish_Ghatak_Dharitri_Devi,Dharitri Devi,True,
terminal_Parambrata_Chatterjee_Piya_Chakraborty_m_2023,Piya Chakraborty​(m.2023)​,True,
terminal_Parambrata_Chatterjee_1_child,1 child,True,
Gita_Ghatak,Gita Ghatak,False,
terminal_Nabarun_Bhattacharya_Pranati_Bhattacharya,Pranati Bhattacharya,True,
Mahashweta_Devi,Mahashweta Devi,False,
Priya_Dutt,Priya Dutt,False,
Jaddanbai,Jaddanbai,False,
Sanford_Allen,Sanford Allen,False,
terminal_Madhur_Jaffrey_Zia_Jaffrey,Zia Jaffrey,True,
terminal_Madhur_Jaffrey_Meera_Jaffrey,Meera Jaffrey,True,
Maya_Jaggi,Maya Jaggi,False,
Raghu_Raj_Bahadur,Raghu Raj Bahadur,False,
Sheila_Dhar,Sheila Dhar,False,
terminal_Sakina_Jaffrey_Francis_Wilkinson,Francis Wilkinson,True,
Sidharth_Malhotra,Sidharth Malhotra,False,
Dr._Rajkumar,Rajkumar,False,
List_of_Indian_film_families#Rajkumar_family,Rajkumar family,False,
terminal_Raghavendra_Rajkumar_Mangala,Mangala,True,
Vinay_Rajkumar,Vinay Rajkumar,False,
Yuva_Rajkumar,Yuva Rajkumar,False,
terminal_Puneeth_Rajkumar_Ashwini_Revanth_m_1999,Ashwini Revanth​(m.1999)​,True,
terminal_Puru_Raaj_Kumar_Koraljika_Grdak_m_2011,Koraljika Grdak​(m.2011)​,True,
terminal_Dulquer_Salmaan_Amal_Sufiya_m_2011,Amal Sufiya​(m.2011)​,True,
Sunil_Shetty,Sunil Shetty,False,
terminal_Simple_Kapadia_Rajinder_Singh_Shetty_m_1992_div_1999,Rajinder Singh Shetty​​(m.1992;div.1999)​,True,
Mumtaz_(Indian_actress),Mumtaz,False,
Muljibhai_Madhvani,Muljibhai Madhvani,False,
Nimisha_Madhvani,Nimisha Madhvani,False,
List_of_Hindi_film_clans#Randhawa_family,Randhawa family,False,
Chandrakant_T._Patel,Chandrakant T. Patel,False,
terminal_Raju_Kher_Reema_Kher_m_1986,Reema Kher​(m.1986)​,True,
terminal_Krishna_(Telugu_actor)_Indira_Devi,Indira Devi,True,
Vijaya_Nirmala,Vijaya Nirmala,False,
terminal_Mala_Sinha_Chidambaram_Prasad_Lohani_m_1966_died_2024,Chidambaram Prasad Lohani​​(m.1966; died 2024)​,True,
Rati_Agnihotri,Rati Agnihotri,False,
Tanuj_Virwani,Tanuj Virwani,False,
Alvira_Khan,Alvira Khan,False,
terminal_Sardar_Malik_Bilqis,Bilqi,True,
terminal_Anu_Malik_Anjali_Vasudev_Bhat,Anjali Vasudev Bhat,True,
terminal_Anu_Malik_Ada_Malik_daughter,Ada Malik (daughter),True,
terminal_Kalidas_Jayaram_Tarini_Kalingarayar_m_2024,Tarini Kalingarayar​(m.2024)​,True,
terminal_Shekhar_Kapur_Medha_Gujral_m_1984_div_1994,Medha Gujral​​(m.1984;div.1994)​,True,
terminal_Manisha_Koirala_Samrat_Dahal_m_2010_div_2012,Samrat Dahal​​(m.2010;div.2012)​,True,
terminal_Irrfan_Khan_Sutapa_Sikdar_m_1995,Sutapa Sikdar​(m.1995)​,True,
terminal_Chamiyan_Bai_Nawab_Abdul_Waheed_Khan,Nawab Abdul Waheed Khan,True,
Tabu_(actress),Tabu,False,
Vindu_Dara_Singh,Vindu Dara Singh,False,
terminal_Vidhu_Vinod_Chopra_Shabnam_Sukhdev_m_1985_div_1989,Shabnam Sukhdev​​(m.1985;div.1989)​,True,
Sushmita_Mukherjee,Sushmita Mukherjee,False,
D._N._Mishra,Devendra Nath Mishra,False,
Dwarka_Prasad_Mishra,Dwarka Prasad Mishra,False,
terminal_Radha_Saluja_Samim_Zaidi,Samim Zaidi,True,
terminal_Amrish_Puri_Urmila_Diveker_m_1957,Urmila Diveker​(m.1957)​,True,
terminal_Ravi_Raghavendra_Lakshmi,Lakshmi,True,
terminal_Y._G._Mahendran_Sudha_Mahendra_m_1975,Sudha Mahendra​(m.1975)​,True,
Madhuvanti_Arun,Madhuvanti Arun,False,
Y._G._Parthasarathy,Y. G. Parthasarathy,False,
Rajnikant,Rajnikant,False,
List_of_South_Indian_film_families#Vyjayanthimala_family,Vyjayanthimala family,False,
List_of_South_Indian_film_families#Kasthuri_Raja_family,Kasthuri Raja family,False,
terminal_Suchitra_Mohanlal_Suchitra_m_1988,Suchitra​(m.1988)​,True,
terminal_Vismaya_Mohanlal_Suchitra_m_1988,Suchitra​(m.1988)​,True,
Vyjayanthimala,Vyjayanthimala,False,
terminal_Y._G._Mahendra_Sudha_Mahendra_m_1975,Sudha Mahendra​(m.1975)​,True,
terminal_Amrita_Rao_Anmol_Sood_m_2016,Anmol Sood​(m.2016)​,True,
terminal_Raveena_Tandon_Anil_Thadani_m_2004,Anil Thadani​(m.2004)​,True,
terminal_Nanji_Kalidas_Mehta_Santoshben_Mehta,Santoshben Mehta,True,
terminal_Aamir_Khan_Reena_Dutta_m_1986_div_2002,Reena Dutta​​(m.1986;div.2002)​,True,
Satyadeep_Mishra,Satyadeep Mishra,False,
Siddharth_(actor),Siddharth,False,
Vidya_Rao,Vidya Rao,False,
Tyabji_family,Tyabji–Hydari family,False,
terminal_Prem_Nazir_Habeeba_Beevi_m_1954,Habeeba Beevi​(m.1954)​,True,
terminal_Shanawas_Ayisha,Ayisha,True,
terminal_Shanawas_Ajith_Khan_Shameer_Khan,"Ajith Khan, Shameer
Khan",True,
terminal_Shanawas_Habeeba_Beevi,Habeeba Beevi,True,
terminal_Mukesh_(singer)_Saral_Trivedi_Raichand_m_1946,Saral Trivedi Raichand​​(m.1946)​,True,
terminal_Minoo_Mumtaz_Sayeed_Ali_Akbar,Sayeed Ali Akbar,True,
Mumtaz_Ali,Mumtaz Ali,False,
terminal_Sathaar_Khadar_Pillai,Khadar Pillai,True,
terminal_Sathaar_Fathima,Fathima,True,
terminal_Krish_J._Sathaar_Sonali_Nabeel_m_2020,Sonali Nabeel​(m.2020)​,True,
terminal_Rakesh_Roshan_Pinkie_Roshan_m_1970,Pinkie Roshan​(m.1970)​,True,
terminal_Rajesh_Roshan_2_including_Pashmina_Roshan,"2, including Pashmina Roshan",True,
Helena_Luke,Helena Luke,False,
Mahakshay_Chakraborty,Mahakshay,False,
Namashi_Chakraborty,Namashi,False,
List_of_Hindi_film_clans#Chakraborty_family,Chakraborty family,False,
Madalsa_Sharma,Madalsa Sharma,False,
terminal_Shashikala_Kakodkar_Gurudatt_Kakodkar_m_1963,Gurudatt Kakodkar​(m.1963)​,True,
terminal_Priya_Dutt_Owen_Roncon_m_2003,Owen Roncon​(m.2003)​,True,
List_of_Hindi_film_clans#Dutt_family_.28of_Sunil_Dutt.29,Dutt family,False,
terminal_Jaddanbai_Narottamdas_Khatri,Narottamdas Khatri,True,
terminal_Jaddanbai_Irshad_Meer_Khan,Irshad Meer Khan,True,
terminal_Jaddanbai_Mohanchand_Uttamchand_Dutt_Abdul_Rashid,Mohanchand Uttamchand Dutt (Abdul Rashid),True,
Anwar_Hussain_(actor),Anwar Hussain,False,
List_of_Hindi_film_families#Dutt_family_(of_Sunil_Dutt),Dutt family,False,
terminal_Suniel_Shetty_Monisha_Kadri_m_1991,Monisha Kadri​(m.1991)​,True,
terminal_Sunil_Shetty_Monisha_Kadri_m_1991,Monisha Kadri​(m.1991)​,True,
terminal_Mumtaz_(Indian_actress)_2_Natasha_and_Tanya,2 (Natasha and Tanya),True,
terminal_Nimisha_Madhvani_divorced,divorced,True,
terminal_Udit_Narayan_Ranjana_Jha_m_1984_separated,"Ranjana Jha​​(m.1984, separated)​",True,
terminal_Udit_Narayan_Deepa_Gahatraj_m_1985,Deepa Gahatraj​(m.1985)​,True,
